id,customer_id,last_name,credit_score,country,gender,age,tenure,acc_balance,prod_count,has_card,is_active,estimated_salary,exit_status
47242,15787258,Ross,596.0,Spain,Female,29.0,6,0.0,1.0,1.0,0.0,116696.77,0
47243,15774882,Nnamutaezinwa,564.0,France,Male,38.0,9,,1.0,1.0,1.0,149991.32,0
47244,15658852,Kao,684.0,France,Female,42.0,2,0.0,2.0,1.0,1.0,128882.66,0
47245,15779947,Thomas,363.0,Spain,Female,28.0,7,146098.43,3.0,1.0,0.0,100615.14,0
47246,15783068,Chin,594.0,Germany,Female,39.0,8,127551.06,1.0,1.0,1.0,133683.0,1
47247,15717231,Yang,600.0,France,Male,37.0,3,0.0,2.0,0.0,1.0,90821.66,1
47248,15583850,Ts'ai,633.0,Germany,Female,28.0,6,143221.35,2.0,0.0,0.0,187636.06,0
47249,15799480,Webb,600.0,France,Male,34.0,6,0.0,2.0,1.0,0.0,3756.23,0
47250,15654901,Yermakova,644.0,France,Male,45.0,2,105588.66,,1.0,0.0,181647.13,1
47251,15631603,Ting,678.0,France,Female,49.0,2,0.0,1.0,1.0,0.0,140937.97,1
47252,15641390,Kao,545.0,France,Male,41.0,1,0.0,2.0,1.0,0.0,176917.92,0
47253,15676937,Ritchie,746.0,France,Male,44.0,4,0.0,2.0,1.0,0.0,112928.74,0
47254,15724444,Chiang,584.0,Spain,Male,42.0,2,0.0,,1.0,0.0,35600.79,0
47255,15794875,Calabrese,593.0,France,Female,33.0,5,89047.14,1.0,1.0,1.0,142223.94,1
47256,15793478,Chiang,,Germany,Male,30.0,4,115315.04,1.0,1.0,0.0,15216.53,1
47257,15694879,Tien,678.0,France,Male,41.0,3,129855.64,1.0,1.0,0.0,75562.47,1
47258,15662434,Zhdanova,607.0,Spain,Female,22.0,5,0.0,2.0,1.0,1.0,187048.72,0
47259,15768233,Onwumelu,611.0,France,Female,32.0,4,0.0,2.0,0.0,1.0,72992.58,0
47260,15774733,Chubb,527.0,Spain,Male,60.0,4,104944.1,1.0,1.0,1.0,38596.34,0
47261,15721019,Jones,687.0,France,Female,24.0,3,110495.27,1.0,1.0,0.0,158615.41,1
47262,15593782,Tseng,526.0,France,Female,27.0,9,0.0,2.0,1.0,0.0,77965.95,0
47263,15706595,Chin,639.0,Spain,Female,42.0,2,128760.39,1.0,0.0,0.0,71682.8,0
47264,15582335,Brown,474.0,France,Female,27.0,9,128940.24,1.0,1.0,0.0,47972.65,0
47265,15589475,H?,547.0,Spain,Male,37.0,1,0.0,2.0,1.0,0.0,138700.75,0
47266,15586699,Thomson,825.0,France,Male,34.0,9,0.0,2.0,0.0,1.0,9751.03,0
47267,15692931,Y?,581.0,France,Female,47.0,9,0.0,1.0,1.0,0.0,93783.0,1
47268,15793049,Kao,654.0,France,Female,39.0,3,0.0,2.0,1.0,1.0,143598.7,0
47269,15770498,Mazzanti,687.0,France,Male,33.0,8,0.0,2.0,1.0,0.0,106040.97,0
47270,15566958,Li Fonti,690.0,Spain,Male,39.0,7,167557.12,1.0,1.0,1.0,41183.02,0
47271,15790455,Obialo,676.0,France,Male,50.0,8,0.0,1.0,1.0,1.0,93332.64,0
47272,15772415,Nwankwo,775.0,France,Male,27.0,1,0.0,2.0,0.0,0.0,122968.17,0
47273,15758081,T'ien,573.0,France,Female,38.0,6,0.0,2.0,1.0,0.0,90878.15,0
47274,15692226,Shih,720.0,France,Female,38.0,7,122637.86,1.0,1.0,0.0,102628.86,0
47275,15737354,Olisaemeka,613.0,Spain,Male,39.0,3,0.0,2.0,1.0,0.0,152400.29,0
47276,15778089,Lucciano,687.0,,Female,37.0,8,0.0,2.0,1.0,1.0,171044.6,0
47277,15620276,Palermo,539.0,France,Male,36.0,6,0.0,3.0,1.0,1.0,118959.64,0
47278,15665014,Middleton,600.0,Germany,Male,36.0,5,73481.05,1.0,1.0,1.0,79723.78,0
47279,15641250,Chibuzo,762.0,Spain,Female,32.0,4,62482.95,1.0,1.0,1.0,104469.05,0
47280,15756655,T'ao,598.0,Spain,Male,28.0,1,0.0,2.0,1.0,1.0,167984.69,0
47281,15692226,Maclean,594.0,Spain,Male,39.0,2,0.0,2.0,1.0,1.0,157891.86,0
47282,15686936,O'Brien,641.0,Germany,Female,37.0,5,89634.69,1.0,1.0,0.0,169583.18,1
47283,15757306,Genovese,647.0,France,Female,29.0,5,122739.1,1.0,1.0,1.0,61793.47,0
47284,15756535,Chien,561.0,Germany,Female,38.0,9,127864.4,,0.0,1.0,173912.29,1
47285,15793039,Biryukov,726.0,France,Female,47.0,2,0.0,2.0,1.0,0.0,171038.56,0
47286,15734987,De Luca,583.0,France,Male,61.0,1,0.0,1.0,1.0,0.0,54726.43,1
47287,15801351,Tien,644.0,France,Male,35.0,7,0.0,2.0,0.0,1.0,143096.09,0
47288,15707488,Chiang,602.0,Spain,Male,50.0,9,0.0,1.0,1.0,1.0,199390.45,0
47289,15588580,Pinto,538.0,France,Male,36.0,9,0.0,2.0,1.0,1.0,56767.67,0
47290,15762351,Folliero,738.0,France,Male,33.0,9,98668.18,,1.0,0.0,116848.79,0
47291,15744423,Cocci,669.0,France,Male,32.0,5,0.0,1.0,0.0,0.0,84872.66,1
47292,15776467,Greco,758.0,,Female,40.0,5,144432.04,1.0,1.0,0.0,180932.46,1
47293,15761141,Palerma,604.0,Spain,Female,71.0,10,0.0,1.0,0.0,1.0,129984.2,0
47294,15792360,Maclean,,Germany,Female,52.0,8,121161.57,3.0,1.0,0.0,8059.44,1
47295,15727353,Chukwueloka,476.0,France,Male,28.0,8,64808.32,2.0,0.0,1.0,78591.15,0
47296,15803064,Chikelu,706.0,Germany,Female,45.0,4,111681.98,1.0,0.0,1.0,170518.83,1
47297,15727177,Sagese,622.0,,Female,43.0,9,129855.32,1.0,1.0,0.0,173899.42,1
47298,15776936,Hsiung,703.0,Spain,Male,44.0,4,90425.15,1.0,1.0,1.0,64516.8,0
47299,15584364,Aksenov,681.0,Spain,Male,44.0,8,157841.53,1.0,0.0,1.0,180800.66,0
47300,15766810,Onyemauchechi,613.0,Germany,Female,51.0,3,92246.14,1.0,0.0,1.0,91346.03,0
47301,15721592,Kuykendall,576.0,France,Female,28.0,0,0.0,2.0,1.0,1.0,80582.54,0
47302,15771059,Hsueh,,France,Male,37.0,6,,2.0,0.0,1.0,80416.16,0
47303,15791842,Onyemere,590.0,Germany,Male,36.0,5,163845.22,2.0,1.0,0.0,61843.73,0
47304,15757981,P'eng,802.0,France,Male,67.0,4,0.0,2.0,1.0,1.0,82961.85,0
47305,15703840,Chidubem,,Germany,Female,50.0,2,135555.66,1.0,1.0,1.0,177092.98,1
47306,15782454,O'Brien,,Germany,Female,34.0,10,,2.0,1.0,0.0,131283.6,0
47307,15706463,Hsieh,630.0,France,Male,37.0,6,0.0,2.0,1.0,0.0,127052.87,0
47308,15717489,Pirozzi,757.0,France,Female,38.0,5,0.0,1.0,1.0,0.0,106977.6,1
47309,15692408,Ch'ang,,Germany,Female,33.0,8,147733.64,1.0,1.0,1.0,56787.8,0
47310,15761348,Chukwumaobim,850.0,Spain,Male,33.0,7,0.0,2.0,1.0,1.0,115260.72,0
47311,15704583,Chikwado,607.0,,Female,35.0,6,0.0,2.0,0.0,0.0,11743.89,0
47312,15782311,Cremonesi,637.0,France,Male,25.0,5,0.0,1.0,1.0,1.0,123663.63,0
47313,15766047,Chia,748.0,,Female,41.0,7,91621.69,2.0,1.0,0.0,71139.8,0
47314,15727198,Koo,850.0,Germany,Male,43.0,6,87612.64,2.0,1.0,0.0,194245.29,1
47315,15791958,P'eng,684.0,Spain,Female,40.0,7,,2.0,1.0,0.0,67840.09,1
47316,15690492,Toscani,715.0,France,Male,43.0,6,97663.16,2.0,1.0,0.0,57461.13,0
47317,15728480,Chiang,667.0,Spain,Male,35.0,9,0.0,2.0,1.0,1.0,35770.83,0
47318,15704250,Eluemuno,567.0,Germany,Female,42.0,9,121581.51,2.0,1.0,1.0,152577.29,0
47319,15711015,Ting,611.0,Spain,Male,41.0,10,0.0,2.0,0.0,0.0,145764.4,0
47320,15708504,Mazzanti,645.0,France,Male,36.0,1,0.0,2.0,1.0,1.0,75869.89,0
47321,15794849,Tsao,696.0,France,Male,33.0,4,129855.32,1.0,1.0,1.0,180934.67,0
47322,15756425,K?,681.0,France,Female,36.0,6,0.0,2.0,0.0,0.0,93524.22,0
47323,15720661,Shih,582.0,France,Female,41.0,4,0.0,2.0,1.0,0.0,122953.0,0
47324,15631868,Grover,727.0,Spain,Female,34.0,9,121508.28,1.0,1.0,1.0,146785.44,0
47325,15685963,Tseng,695.0,Germany,Male,41.0,7,105128.85,2.0,1.0,1.0,163484.8,0
47326,15644977,Hsia,728.0,Germany,Female,23.0,3,,2.0,1.0,1.0,187910.6,0
47327,15756425,Bibi,651.0,France,Male,36.0,9,0.0,2.0,0.0,0.0,169654.66,0
47328,15777904,Yudina,661.0,France,Male,40.0,5,0.0,2.0,1.0,0.0,179861.79,0
47329,15589320,Sagese,657.0,France,Female,34.0,8,0.0,1.0,1.0,1.0,76510.46,0
47330,15702429,Onuoha,653.0,France,Female,36.0,6,,2.0,0.0,0.0,83058.25,0
47331,15734765,Pagnotto,587.0,Spain,Male,39.0,4,0.0,2.0,1.0,1.0,113086.08,0
47332,15793854,Mao,,France,Female,41.0,3,119794.67,1.0,0.0,0.0,182528.44,1
47333,15775234,Teng,727.0,Germany,Male,39.0,5,153639.11,2.0,1.0,0.0,129697.99,0
47334,15776096,Halpern,744.0,Spain,Male,34.0,3,0.0,2.0,1.0,1.0,191076.22,0
47335,15701175,Ts'ui,641.0,Spain,Female,31.0,9,0.0,2.0,1.0,1.0,54869.54,0
47336,15761023,T'an,717.0,France,Female,33.0,1,0.0,2.0,1.0,0.0,117832.88,0
47337,15592740,Zuyeva,,Spain,Male,32.0,6,0.0,2.0,1.0,0.0,131097.9,0
47338,15612187,Young,687.0,France,Male,29.0,4,0.0,2.0,1.0,1.0,100365.51,0
47339,15752409,Hsia,712.0,France,Female,37.0,2,0.0,2.0,0.0,1.0,95794.98,0
47340,15583076,Fiorentini,681.0,France,Female,32.0,5,0.0,2.0,1.0,0.0,80178.54,0
47341,15699486,Teng,543.0,France,Female,26.0,9,101043.63,1.0,0.0,0.0,59249.72,0
47342,15639590,Hsia,757.0,France,Male,36.0,5,0.0,1.0,1.0,0.0,173870.39,0
47343,15704442,Fleming,672.0,France,Female,31.0,9,169406.33,4.0,1.0,0.0,147311.47,1
47344,15610379,Hsia,547.0,Germany,Male,30.0,3,138241.04,2.0,1.0,1.0,132849.86,0
47345,15789563,Martin,644.0,Germany,Female,58.0,6,122088.67,1.0,0.0,0.0,157064.83,1
47346,15680430,Fiorentino,554.0,Germany,Female,45.0,9,104158.79,1.0,0.0,0.0,59346.4,1
47347,15791549,Hsueh,706.0,France,Female,40.0,7,,1.0,0.0,1.0,177624.01,0
47348,15677871,Nwagugheuzo,687.0,France,Female,30.0,9,0.0,3.0,0.0,0.0,126561.07,1
47349,15716082,Russell,666.0,Germany,Female,41.0,5,152614.51,1.0,1.0,0.0,178331.36,1
47350,15593436,Genovese,653.0,Germany,Male,28.0,3,121681.53,1.0,0.0,1.0,169920.64,0
47351,15768449,Chukwudi,694.0,France,Female,43.0,2,160858.13,1.0,1.0,1.0,107415.02,0
47352,15603328,Hsieh,686.0,Spain,Male,36.0,7,0.0,2.0,1.0,1.0,196257.68,0
47353,15569595,Walker,607.0,,Female,50.0,6,,1.0,1.0,1.0,8199.5,0
47354,15596624,Milanesi,671.0,France,Female,41.0,2,0.0,2.0,1.0,1.0,117977.45,0
47355,15749472,Lucciano,775.0,Spain,Male,40.0,8,0.0,1.0,1.0,0.0,130376.68,0
47356,15626385,Hsing,733.0,Germany,Male,38.0,8,131894.66,2.0,1.0,1.0,54706.14,0
47357,15777892,T'ien,745.0,France,Male,38.0,8,0.0,1.0,1.0,1.0,176902.91,1
47358,15730038,Hsia,587.0,France,Male,38.0,2,0.0,2.0,0.0,1.0,176884.58,0
47359,15643487,Sal,784.0,Spain,Female,38.0,5,,,0.0,0.0,72496.05,0
47360,15772479,Napolitano,673.0,Germany,Female,36.0,4,150561.03,2.0,0.0,0.0,163563.07,0
47361,15743456,Trevisani,565.0,France,Male,42.0,8,,2.0,0.0,0.0,139911.58,0
47362,15718289,De Luca,637.0,Germany,Male,29.0,3,115280.49,1.0,0.0,0.0,175743.92,1
47363,15693814,Hsu,653.0,France,Female,27.0,1,0.0,2.0,1.0,0.0,151903.6,0
47364,15702337,Johnston,453.0,Germany,Male,26.0,1,131643.25,1.0,1.0,0.0,92873.5,0
47365,15742116,Yeh,679.0,Germany,Male,35.0,7,123938.6,2.0,1.0,0.0,198894.42,0
47366,15642785,Douglas,593.0,France,Male,37.0,5,117593.48,2.0,0.0,0.0,119348.28,0
47367,15692929,Ikechukwu,791.0,Germany,Female,42.0,10,,2.0,0.0,0.0,139946.68,1
47368,15566660,Cole,484.0,France,Female,35.0,9,0.0,1.0,1.0,1.0,81634.45,0
47369,15621893,Udegbulam,588.0,France,Female,38.0,4,0.0,2.0,1.0,1.0,152417.97,0
47370,15792722,Baresi,751.0,Spain,Male,43.0,7,0.0,1.0,0.0,1.0,138051.19,0
47371,15751177,Hales,672.0,Germany,Female,27.0,3,169025.83,2.0,1.0,0.0,169137.24,0
47372,15723320,McEwan,651.0,France,Female,42.0,9,0.0,3.0,1.0,0.0,178393.68,1
47373,15582841,Trevisano,592.0,Spain,Female,37.0,1,0.0,1.0,1.0,0.0,182843.09,0
47374,15750923,Onyeoruru,775.0,Spain,Male,30.0,6,116251.24,1.0,0.0,1.0,50908.48,0
47375,15592715,Onyemauchechukwu,675.0,France,Female,49.0,7,0.0,2.0,1.0,1.0,173880.16,0
47376,15681697,Nnonso,543.0,France,Male,36.0,8,,2.0,1.0,1.0,127734.16,0
47377,15662494,Goliwe,721.0,Spain,Male,43.0,1,97001.36,2.0,1.0,0.0,157442.75,0
47378,15589435,Ijendu,653.0,Germany,Male,43.0,8,120165.3,1.0,1.0,0.0,71167.17,1
47379,15679804,Onyeorulu,704.0,Germany,Female,32.0,0,110112.4,1.0,0.0,1.0,71830.1,0
47380,15814209,Zox,,Germany,Male,67.0,1,101609.01,2.0,0.0,1.0,43982.41,0
47381,15766172,Mazzanti,594.0,France,Female,35.0,6,162560.32,2.0,1.0,1.0,64731.5,0
47382,15615457,Kolesnikov,580.0,France,Female,48.0,9,0.0,1.0,0.0,1.0,103799.77,1
47383,15665956,Ch'in,598.0,France,Male,31.0,1,120599.38,1.0,1.0,1.0,143317.42,0
47384,15592994,Genovese,645.0,Germany,Male,33.0,6,123544.0,2.0,1.0,0.0,88890.05,0
47385,15662854,H?,582.0,Spain,Female,40.0,8,,3.0,1.0,0.0,73586.36,1
47386,15778947,Sullivan,606.0,France,Male,36.0,3,0.0,2.0,0.0,1.0,8742.91,0
47387,15702462,Y?an,586.0,France,Female,50.0,9,0.0,1.0,1.0,0.0,168085.97,1
47388,15606097,Ruggiero,714.0,Spain,Female,33.0,1,91955.31,1.0,1.0,1.0,106345.05,0
47389,15791668,Maclean,526.0,France,Male,44.0,4,0.0,1.0,0.0,0.0,173495.87,1
47390,15734999,Lo Duca,,France,Female,22.0,10,,2.0,1.0,1.0,69157.93,0
47391,15689786,Lo Duca,850.0,France,Male,59.0,1,0.0,2.0,1.0,1.0,183517.45,0
47392,15649060,Cremonesi,607.0,,Male,28.0,3,0.0,2.0,1.0,1.0,139431.0,0
47393,15656937,Okechukwu,706.0,,Female,37.0,2,0.0,,1.0,0.0,80591.09,0
47394,15802869,Martin,756.0,Germany,Male,25.0,9,99169.67,2.0,1.0,0.0,78650.95,0
47395,15585067,Shih,681.0,Germany,Female,55.0,3,120829.43,2.0,1.0,0.0,151244.09,1
47396,15663619,Yeh,684.0,France,Female,29.0,5,130133.34,1.0,1.0,0.0,170829.78,1
47397,15782758,P'an,613.0,Spain,Male,36.0,2,0.0,2.0,1.0,1.0,75860.01,0
47398,15641480,Tuan,705.0,Spain,Male,28.0,5,0.0,2.0,1.0,1.0,163558.42,0
47399,15570134,Smith,,,Female,55.0,7,0.0,1.0,1.0,0.0,60427.3,1
47400,15638494,Teng,591.0,France,Male,29.0,9,0.0,2.0,1.0,1.0,152733.89,0
47401,15589420,Price,669.0,France,Female,28.0,3,0.0,2.0,1.0,1.0,35113.08,0
47402,15758838,Chiekwugo,638.0,France,Male,47.0,8,131345.26,1.0,1.0,0.0,170968.65,1
47403,15714006,Kao,544.0,,Female,59.0,5,0.0,1.0,1.0,1.0,44731.8,1
47404,15674833,Ruse,652.0,Germany,Male,54.0,4,100476.41,1.0,1.0,0.0,65732.5,1
47405,15813159,Hairston,667.0,France,Male,38.0,8,92526.15,1.0,0.0,1.0,163327.27,0
47406,15698285,Ch'ang,718.0,France,Female,32.0,6,109026.6,1.0,1.0,1.0,114869.55,0
47407,15711314,Kao,689.0,,Male,36.0,7,0.0,2.0,0.0,1.0,124411.08,0
47408,15574761,Laidley,618.0,France,Female,28.0,3,0.0,2.0,1.0,1.0,96546.55,0
47409,15776725,Buccho,770.0,,Female,66.0,3,141535.52,1.0,1.0,1.0,130827.88,0
47410,15571756,O'Meara,633.0,Germany,Male,48.0,2,128389.33,1.0,0.0,0.0,89528.54,0
47411,15675888,Austin,550.0,Spain,Female,33.0,5,72788.03,2.0,1.0,1.0,103608.06,0
47412,15658432,Cattaneo,,France,Female,36.0,2,90218.96,1.0,1.0,0.0,63541.41,0
47413,15691287,Nwora,678.0,France,Female,39.0,9,,1.0,1.0,1.0,126451.14,0
47414,15591357,Ting,508.0,France,Male,47.0,9,0.0,2.0,0.0,1.0,118959.64,0
47415,15809901,Ch'en,537.0,Spain,Female,51.0,8,182491.57,2.0,1.0,1.0,81718.37,0
47416,15656912,Aitken,699.0,Spain,Male,43.0,4,0.0,1.0,1.0,1.0,150390.57,0
47417,15746069,P'eng,682.0,Spain,Male,27.0,5,0.0,2.0,1.0,0.0,51117.44,0
47418,15777904,Yefremova,625.0,France,Female,35.0,6,0.0,3.0,1.0,1.0,16500.66,1
47419,15791172,Yeh,557.0,Germany,Female,21.0,1,35741.69,1.0,1.0,0.0,28789.94,1
47420,15709478,Onyemauchechukwu,749.0,France,Male,39.0,5,0.0,1.0,1.0,0.0,131804.86,0
47421,15803681,Sims,551.0,France,Female,45.0,6,0.0,2.0,1.0,1.0,181204.5,0
47422,15679909,Capon,581.0,Spain,Male,71.0,1,0.0,2.0,1.0,1.0,46632.87,0
47423,15572051,Kennedy,721.0,France,Male,39.0,3,0.0,1.0,1.0,1.0,144874.67,0
47424,15782231,Fiorentino,714.0,,Male,46.0,1,0.0,1.0,1.0,0.0,152167.79,0
47425,15617432,Folliero,755.0,Germany,Female,43.0,10,109003.26,1.0,1.0,0.0,79580.56,1
47426,15593482,Onyekachukwu,,France,Male,28.0,6,133598.2,1.0,1.0,1.0,161253.84,0
47427,15794345,Onyemauchechukwu,659.0,,Male,50.0,4,126670.37,1.0,1.0,0.0,177065.24,1
47428,15679410,Olisaemeka,590.0,France,Male,26.0,4,0.0,2.0,0.0,1.0,118029.09,0
47429,15781598,Onwuamaeze,778.0,Germany,Female,31.0,6,123372.3,2.0,1.0,0.0,69227.42,0
47430,15657214,Hsia,601.0,,Male,38.0,2,0.0,2.0,1.0,0.0,51554.58,0
47431,15637993,P'eng,586.0,France,Male,34.0,7,0.0,2.0,1.0,0.0,102930.46,0
47432,15672929,Ch'iu,527.0,France,Female,34.0,8,0.0,2.0,1.0,0.0,122950.05,0
47433,15793042,Nnaife,,Spain,Male,36.0,10,0.0,2.0,1.0,0.0,19500.1,0
47434,15662494,Dufresne,605.0,France,Male,41.0,10,0.0,2.0,1.0,1.0,182913.95,0
47435,15662884,Naylor,739.0,Germany,Male,58.0,8,110597.76,1.0,0.0,1.0,160122.66,0
47436,15572073,Hsiung,,France,Female,41.0,1,0.0,2.0,1.0,1.0,78955.67,0
47437,15591766,Crawford,606.0,Spain,Female,25.0,4,121166.89,2.0,0.0,1.0,115288.24,0
47438,15709412,H?,776.0,Spain,Male,36.0,6,0.0,2.0,0.0,0.0,63908.86,0
47439,15578747,McIntyre,738.0,Spain,Male,35.0,9,0.0,2.0,1.0,1.0,161581.79,0
47440,15807538,Milani,644.0,Germany,Female,51.0,4,119655.77,1.0,1.0,1.0,167376.26,0
47441,15603319,Smith,703.0,France,Female,37.0,3,0.0,2.0,0.0,0.0,125877.22,0
47442,15657778,Maclean,708.0,,Male,44.0,7,0.0,2.0,1.0,1.0,143681.85,0
47443,15594576,T'ao,692.0,France,Male,36.0,3,0.0,,1.0,0.0,93795.86,0
47444,15648898,Ni,744.0,France,Female,44.0,8,83349.74,2.0,1.0,0.0,159892.16,1
47445,15763515,Shih,699.0,France,Male,26.0,9,0.0,2.0,1.0,0.0,162523.66,0
47446,15601569,Ndubueze,411.0,France,Female,33.0,2,0.0,,0.0,1.0,7666.73,0
47447,15690182,Kapustin,667.0,Germany,Male,37.0,5,,1.0,1.0,1.0,95611.74,0
47448,15642823,Ibezimako,685.0,Germany,Male,44.0,7,121313.51,3.0,0.0,0.0,1055.51,1
47449,15800773,Tuan,613.0,,Female,31.0,7,0.0,2.0,1.0,0.0,109291.22,0
47450,15784321,Tuan,714.0,Germany,Male,28.0,0,127120.71,2.0,1.0,1.0,166038.27,0
47451,15589869,Tseng,593.0,France,Female,39.0,6,0.0,2.0,1.0,1.0,177738.91,0
47452,15759874,Chamberlain,567.0,Germany,Male,44.0,10,,1.0,1.0,0.0,74858.3,1
47453,15700540,Barrera,557.0,Germany,Female,38.0,2,129893.56,1.0,1.0,0.0,102076.03,0
47454,15642824,Fiorentino,648.0,Germany,Male,37.0,10,136526.26,1.0,1.0,0.0,113051.72,0
47455,15681525,Hsia,781.0,France,Female,47.0,0,0.0,2.0,1.0,0.0,72950.97,0
47456,15677243,Genovese,850.0,France,Female,33.0,8,0.0,1.0,1.0,0.0,146510.4,1
47457,15627697,Fenton,697.0,France,Male,38.0,7,127864.39,1.0,1.0,1.0,80618.36,0
47458,15777958,Tien,596.0,Spain,Female,44.0,4,0.0,2.0,1.0,1.0,191057.76,0
47459,15614215,Nnachetam,592.0,France,Male,31.0,10,0.0,2.0,1.0,1.0,93542.88,0
47460,15757577,Hsiung,755.0,France,Female,42.0,3,0.0,2.0,1.0,0.0,117948.0,1
47461,15680611,Butler,729.0,France,Female,42.0,7,0.0,2.0,1.0,1.0,122518.5,0
47462,15605037,Fanucci,584.0,France,Female,55.0,5,0.0,1.0,1.0,0.0,141872.05,1
47463,15701081,Jarvis,785.0,,Female,36.0,2,0.0,1.0,0.0,1.0,61811.1,0
47464,15737543,Ndubuagha,638.0,Germany,Female,50.0,4,155519.99,1.0,1.0,0.0,177532.87,1
47465,15679284,Aksenov,593.0,Germany,Female,40.0,6,79259.75,2.0,1.0,0.0,55347.28,0
47466,15670889,Nwachukwu,528.0,France,Male,39.0,1,,1.0,1.0,1.0,176763.27,0
47467,15583755,Castiglione,759.0,France,Female,37.0,9,0.0,2.0,0.0,0.0,88852.47,0
47468,15692226,Onwumelu,554.0,France,Male,31.0,3,102994.04,1.0,1.0,0.0,176680.16,0
47469,15632446,Hargrave,793.0,Spain,Female,34.0,8,0.0,2.0,1.0,1.0,59553.34,0
47470,15678034,Fiorentini,722.0,Spain,Female,28.0,6,,2.0,1.0,1.0,164083.72,0
47471,15777873,Downer,676.0,France,Female,31.0,5,0.0,2.0,0.0,1.0,147963.07,0
47472,15789861,Chizuoke,731.0,Germany,Female,52.0,7,148853.59,1.0,1.0,0.0,823.61,1
47473,15706843,Yobachi,755.0,France,Female,37.0,3,165969.37,1.0,1.0,0.0,117028.02,0
47474,15692991,T'ao,596.0,France,Male,43.0,5,0.0,2.0,1.0,1.0,130514.78,0
47475,15788676,Walker,548.0,France,Male,20.0,3,,2.0,1.0,1.0,139431.0,0
47476,15707637,Maclean,687.0,France,Female,53.0,6,103688.19,1.0,1.0,0.0,57876.05,1
47477,15762682,Goliwe,681.0,Germany,Female,45.0,1,144550.96,1.0,1.0,0.0,90860.97,1
47478,15669060,Woolnough,671.0,France,Male,37.0,1,0.0,2.0,1.0,0.0,123583.85,0
47479,15606232,Holloway,603.0,Spain,Female,36.0,7,116338.68,1.0,1.0,1.0,155743.48,0
47480,15758901,Henderson,613.0,Spain,Female,47.0,1,0.0,1.0,1.0,1.0,107825.08,0
47481,15614687,Chidiegwu,,Germany,Male,43.0,2,123894.43,,1.0,1.0,87822.14,0
47482,15778835,H?,634.0,France,Female,39.0,7,83772.09,2.0,1.0,1.0,143317.57,0
47483,15631267,Lu,641.0,,Male,35.0,6,153537.57,1.0,1.0,1.0,130910.78,0
47484,15606232,Chidubem,642.0,Germany,Male,33.0,10,105204.01,2.0,1.0,1.0,199484.96,0
47485,15682773,Shih,590.0,France,Male,62.0,7,113657.83,,0.0,1.0,55857.48,0
47486,15663438,Okeke,,France,Female,24.0,9,0.0,2.0,1.0,0.0,131283.11,0
47487,15641690,Hsieh,748.0,France,Male,30.0,5,0.0,1.0,0.0,1.0,109626.03,0
47488,15590327,Hsia,677.0,France,Female,29.0,4,0.0,1.0,1.0,1.0,151146.67,0
47489,15797760,Nwabugwu,,France,Female,36.0,3,,1.0,1.0,0.0,166677.35,0
47490,15756535,Onyekaozulu,,France,Male,36.0,3,0.0,2.0,1.0,1.0,82467.97,0
47491,15584536,Barber,720.0,Germany,Male,46.0,3,97086.4,,1.0,1.0,133516.51,1
47492,15694821,Ch'ien,673.0,Germany,Female,45.0,9,161889.79,2.0,1.0,0.0,63687.06,0
47493,15798964,Nkemakonam,676.0,France,Male,34.0,3,0.0,2.0,0.0,1.0,35177.31,0
47494,15773973,Ugochukwu,803.0,Spain,Female,42.0,2,0.0,2.0,0.0,1.0,59864.56,1
47495,15705448,Hargreaves,723.0,Spain,Male,30.0,3,0.0,2.0,1.0,0.0,70778.61,0
47496,15591035,Macleod,606.0,Germany,Female,50.0,0,93816.7,1.0,0.0,1.0,164741.81,1
47497,15612187,Uspenskaya,724.0,France,Male,34.0,7,89813.96,1.0,1.0,0.0,173495.77,0
47498,15775307,Hs?,648.0,France,Female,37.0,9,,2.0,0.0,0.0,181499.77,0
47499,15775625,McKenzie,596.0,Spain,Female,40.0,5,0.0,2.0,1.0,0.0,74835.65,0
47500,15742823,O'Meara,703.0,France,Male,45.0,4,0.0,2.0,0.0,0.0,76611.48,0
47501,15752312,Robe,580.0,Germany,Female,38.0,4,129828.58,1.0,1.0,0.0,147533.09,0
47502,15681509,Calzada,,France,Male,45.0,6,0.0,2.0,0.0,1.0,100727.68,0
47503,15701281,Tan,511.0,Spain,Male,27.0,8,0.0,2.0,1.0,1.0,49089.36,0
47504,15780256,Palfreyman,630.0,France,Male,28.0,4,0.0,2.0,1.0,0.0,114006.35,0
47505,15644788,Calabrese,531.0,,Female,31.0,5,118899.45,2.0,0.0,0.0,41409.36,0
47506,15751158,Ritchie,556.0,France,Female,47.0,7,111071.23,1.0,1.0,0.0,71405.17,0
47507,15618647,Ulyanov,756.0,France,Female,37.0,1,,1.0,1.0,0.0,134822.05,1
47508,15631739,Scott,545.0,Spain,Male,43.0,8,0.0,2.0,1.0,0.0,121053.19,0
47509,15659495,Hsiao,705.0,France,Female,61.0,0,0.0,2.0,1.0,1.0,170680.56,0
47510,15784844,Mazzanti,673.0,Spain,Female,37.0,8,0.0,2.0,1.0,1.0,148811.81,0
47511,15794895,Ozerova,572.0,France,Male,33.0,2,0.0,2.0,1.0,0.0,123882.73,0
47512,15700366,Hsiao,473.0,Spain,Male,31.0,1,0.0,,1.0,0.0,175024.74,0
47513,15703779,Ugochukwu,,France,Female,33.0,8,0.0,2.0,1.0,0.0,132418.19,0
